ALO Lidar Data on 20200126

UT (hour) for each column
   1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  1.1876e+03   1.2306e+03   1.2827e+03   1.0456e+03   7.9927e+02   6.6690e+02   5.8031e+02   5.4654e+02   4.9271e+02   4.6128e+02   4.5590e+02   5.0388e+02   5.2860e+02   5.3995e+02   5.2522e+02   5.3689e+02   5.4947e+02   6.5441e+02   8.2281e+02 
  1.1565e+03   1.2519e+03   1.2393e+03   9.6229e+02   7.4411e+02   6.0194e+02   5.4834e+02   5.1458e+02   4.7957e+02   4.6725e+02   4.4179e+02   4.5456e+02   4.6317e+02   4.6347e+02   4.6415e+02   4.8279e+02   4.6593e+02   4.9814e+02   5.6070e+02 
  1.1715e+03   1.2015e+03   1.0928e+03   8.7154e+02   7.4958e+02   6.0668e+02   5.4499e+02   4.9532e+02   4.7806e+02   4.9016e+02   4.8993e+02   4.4718e+02   4.1306e+02   4.0250e+02   4.4740e+02   5.0287e+02   4.5514e+02   4.5926e+02   5.4515e+02 
  1.1001e+03   1.0756e+03   9.7454e+02   8.5147e+02   7.7720e+02   6.4957e+02   5.7026e+02   5.0196e+02   4.7929e+02   5.1356e+02   5.4055e+02   4.6788e+02   3.8202e+02   3.6108e+02   4.5172e+02   5.6870e+02   5.2853e+02   5.1522e+02   6.4171e+02 
  1.0029e+03   1.0002e+03   9.4114e+02   8.4716e+02   7.5973e+02   6.5438e+02   5.9437e+02   5.2184e+02   4.8849e+02   5.4044e+02   5.6218e+02   4.6482e+02   3.6652e+02   3.4118e+02   4.4580e+02   6.0108e+02   6.1793e+02   6.1652e+02   7.2471e+02 
  8.6914e+02   9.0205e+02   8.8398e+02   7.7897e+02   6.7146e+02   5.8186e+02   5.7946e+02   5.4859e+02   5.3324e+02   5.8036e+02   5.5777e+02   4.3207e+02   3.6538e+02   3.5757e+02   4.6394e+02   6.0227e+02   6.5151e+02   6.7792e+02   7.4818e+02 
  5.8729e+02   6.5399e+02   7.0413e+02   6.1667e+02   5.0944e+02   4.3531e+02   4.9451e+02   5.4985e+02   5.7668e+02   5.9031e+02   5.3733e+02   4.1740e+02   3.8116e+02   4.2866e+02   5.3361e+02   6.0678e+02   6.2451e+02   6.6494e+02   7.0141e+02 
  2.8493e+02   3.6796e+02   4.5433e+02   3.9914e+02   3.1926e+02   2.7375e+02   3.5367e+02   4.8139e+02   5.6366e+02   5.5215e+02   5.0248e+02   4.1394e+02   3.9729e+02   4.7731e+02   5.6380e+02   5.9243e+02   5.8508e+02   6.1684e+02   5.7237e+02 
  1.1360e+02   1.7912e+02   2.4117e+02   2.1177e+02   1.7629e+02   1.5859e+02   2.2271e+02   3.7207e+02   4.9261e+02   4.7873e+02   4.3556e+02   4.0531e+02   3.9890e+02   4.5702e+02   5.0881e+02   5.3336e+02   5.0907e+02   5.0064e+02   3.9779e+02 
  5.1782e+01   8.7572e+01   1.1674e+02   1.1082e+02   1.0393e+02   9.4896e+01   1.3121e+02   2.5533e+02   3.8200e+02   3.7781e+02   3.3186e+02   3.5234e+02   3.5360e+02   3.8474e+02   3.8750e+02   4.1669e+02   3.9463e+02   3.5134e+02   2.3846e+02 
  3.4287e+01   4.9798e+01   6.6932e+01   7.6015e+01   8.4837e+01   7.1170e+01   7.6061e+01   1.5412e+02   2.6322e+02   2.6217e+02   2.1125e+02   2.3328e+02   2.3261e+02   2.5238e+02   2.4042e+02   2.7680e+02   2.8644e+02   2.2860e+02   1.3808e+02 
  3.1699e+01   4.1071e+01   5.8683e+01   8.2629e+01   1.1400e+02   9.4190e+01   6.5934e+01   9.0660e+01   1.5724e+02   1.5231e+02   1.0971e+02   1.1586e+02   1.1518e+02   1.2883e+02   1.3072e+02   1.6039e+02   1.8986e+02   1.4801e+02   9.4738e+01 
  4.6333e+01   5.8474e+01   7.4381e+01   1.1778e+02   1.7119e+02   1.4902e+02   9.3923e+01   6.2268e+01   7.9641e+01   7.6213e+01   5.4515e+01   5.4683e+01   5.8672e+01   7.0848e+01   7.6887e+01   8.9310e+01   1.2403e+02   1.0856e+02   8.0465e+01 
  9.1154e+01   1.0222e+02   1.0209e+02   1.6104e+02   2.1390e+02   1.9241e+02   1.3975e+02   6.1847e+01   4.0540e+01   3.9742e+01   3.3533e+01   3.5198e+01   4.2071e+01   5.3031e+01   5.4455e+01   6.2115e+01   8.7933e+01   8.1534e+01   7.2285e+01 
  1.3833e+02   1.4798e+02   1.3513e+02   1.8908e+02   2.2083e+02   2.0109e+02   1.8227e+02   8.9176e+01   3.7239e+01   4.0194e+01   3.9262e+01   4.0051e+01   4.6043e+01   5.0125e+01   4.9205e+01   6.1180e+01   9.2227e+01   7.8848e+01   7.4062e+01 
  1.5387e+02   1.6840e+02   1.5550e+02   1.8281e+02   2.0299e+02   1.8205e+02   2.0162e+02   1.2754e+02   5.4551e+01   6.9937e+01   7.3322e+01   5.8851e+01   5.5358e+01   5.1241e+01   5.4324e+01   6.5310e+01   9.5276e+01   8.7324e+01   8.5892e+01 
  1.5199e+02   1.6781e+02   1.5764e+02   1.5503e+02   1.6745e+02   1.5400e+02   1.9617e+02   1.5914e+02   7.2959e+01   9.2215e+01   1.0960e+02   8.5354e+01   7.1641e+01   6.0750e+01   6.4308e+01   7.0435e+01   9.7489e+01   9.7593e+01   9.7528e+01 
  1.4439e+02   1.5540e+02   1.4794e+02   1.2808e+02   1.3068e+02   1.2530e+02   1.7134e+02   1.8816e+02   1.1222e+02   1.2853e+02   1.6279e+02   1.3569e+02   1.0752e+02   8.3581e+01   8.1970e+01   7.9806e+01   1.0440e+02   1.1719e+02   1.1279e+02 
  1.3412e+02   1.3775e+02   1.2775e+02   1.0508e+02   1.0339e+02   9.9696e+01   1.3679e+02   2.0296e+02   1.7577e+02   1.8179e+02   2.0743e+02   1.8159e+02   1.4945e+02   1.1318e+02   1.0734e+02   9.3493e+01   1.1546e+02   1.4314e+02   1.3038e+02 
  1.1912e+02   1.1829e+02   1.0162e+02   8.0522e+01   7.5708e+01   7.5306e+01   1.0371e+02   1.8916e+02   2.1912e+02   2.0378e+02   2.1183e+02   2.0846e+02   1.8231e+02   1.4536e+02   1.4692e+02   1.1969e+02   1.2752e+02   1.6173e+02   1.4435e+02 
  1.0000e+02   9.3926e+01   7.4801e+01   5.6584e+01   5.1306e+01   5.4566e+01   7.6406e+01   1.5042e+02   2.0645e+02   1.8371e+02   1.8553e+02   2.1842e+02   2.0898e+02   1.8303e+02   1.9581e+02   1.6618e+02   1.5310e+02   1.6099e+02   1.4700e+02 
  7.7025e+01   6.8914e+01   5.2044e+01   3.9056e+01   3.4927e+01   3.9828e+01   5.5659e+01   1.0716e+02   1.5125e+02   1.4400e+02   1.5205e+02   2.0981e+02   2.1308e+02   2.0306e+02   2.3316e+02   2.1208e+02   1.8656e+02   1.6052e+02   1.3872e+02 
  5.1189e+01   4.5297e+01   3.3945e+01   2.5732e+01   2.4091e+01   2.8515e+01   4.0192e+01   7.4447e+01   9.7539e+01   1.0682e+02   1.2489e+02   1.8748e+02   1.9754e+02   2.0356e+02   2.4487e+02   2.3178e+02   1.9390e+02   1.6048e+02   1.3379e+02 
  3.1617e+01   2.7737e+01   2.0641e+01   1.6546e+01   1.6533e+01   1.9641e+01   2.8698e+01   5.1732e+01   6.5042e+01   8.4549e+01   9.8653e+01   1.5055e+02   1.7409e+02   1.8662e+02   2.2577e+02   2.2986e+02   1.9698e+02   1.5505e+02   1.2063e+02 
  1.8332e+01   1.6914e+01   1.2129e+01   1.1002e+01   1.1027e+01   1.4387e+01   2.1458e+01   3.5922e+01   4.1386e+01   6.6741e+01   7.4369e+01   1.1010e+02   1.4673e+02   1.6097e+02   1.9072e+02   2.1440e+02   1.8933e+02   1.3318e+02   9.6889e+01 
  9.2868e+00   9.3801e+00   7.6981e+00   7.7527e+00   7.9573e+00   1.0308e+01   1.5472e+01   2.4217e+01   2.5308e+01   5.0657e+01   5.6651e+01   8.2209e+01   1.2211e+02   1.3278e+02   1.4997e+02   1.8799e+02   1.9054e+02   1.2827e+02   7.7948e+01 
  5.6890e+00   5.9437e+00   6.2614e+00   6.0394e+00   6.6990e+00   7.8950e+00   1.0645e+01   1.5812e+01   1.6351e+01   3.6678e+01   3.9457e+01   5.8583e+01   9.2901e+01   1.0193e+02   1.1094e+02   1.5054e+02   1.7686e+02   1.2455e+02   7.0118e+01 
  4.7019e+00   4.6078e+00   4.6210e+00   5.1836e+00   6.0104e+00   6.8911e+00   8.2709e+00   1.0626e+01   1.0892e+01   2.3030e+01   2.4070e+01   3.4847e+01   5.9597e+01   7.6441e+01   8.0735e+01   1.1473e+02   1.6187e+02   1.2248e+02   6.8887e+01 
  3.8545e+00   3.9736e+00   3.9121e+00   4.8943e+00   5.0023e+00   5.1269e+00   6.2298e+00   7.3921e+00   7.6941e+00   1.1973e+01   1.4533e+01   1.9682e+01   3.4221e+01   5.4843e+01   5.6176e+01   7.8926e+01   1.3125e+02   1.1048e+02   6.7846e+01 
  3.3566e+00   2.6287e+00   3.3770e+00   4.0581e+00   4.5364e+00   4.6253e+00   5.1851e+00   5.7268e+00   5.8953e+00   7.1362e+00   9.1592e+00   1.0551e+01   1.8879e+01   3.6075e+01   3.9506e+01   5.0862e+01   9.0518e+01   8.6273e+01   5.8447e+01 
  3.6675e+00   3.8698e+00   3.9521e+00   3.2325e+00   3.8502e+00   4.3246e+00   4.4308e+00   5.1041e+00   5.2322e+00   5.8609e+00   6.1935e+00   6.0931e+00   1.2002e+01   2.2301e+01   2.4615e+01   3.4098e+01   6.8729e+01   6.7012e+01   4.3099e+01 
  3.0172e+00   3.0138e+00   2.7835e+00   3.3405e+00   3.8545e+00   4.0040e+00   3.5968e+00   4.1681e+00   4.7387e+00   4.8824e+00   4.9919e+00   5.2473e+00   8.0397e+00   1.2310e+01   1.2322e+01   2.0297e+01   3.7817e+01   3.6102e+01   2.9024e+01 
  3.1872e+00   3.8054e+00   4.4094e+00   3.2545e+00   3.4548e+00   3.5030e+00   3.5324e+00   4.1310e+00   4.7128e+00   4.1457e+00   4.3930e+00   4.9096e+00   6.1160e+00   7.8082e+00   7.3279e+00   1.3779e+01   2.7610e+01   2.7115e+01   2.2485e+01 
  3.2267e+00  -9.9900e+02   2.7051e+00   2.6628e+00   3.2716e+00   2.9562e+00   3.0628e+00   3.3787e+00   3.7353e+00   3.6118e+00   4.1849e+00   4.1424e+00   5.0698e+00   5.7680e+00   5.6956e+00   7.8623e+00   3.0332e+01   3.2667e+01   1.9080e+01 
  2.0838e+00   2.7699e+00   2.9461e+00   4.0690e+00   3.6033e+00   3.2342e+00   2.9494e+00   2.5666e+00   3.3763e+00   3.1528e+00   3.4000e+00   3.0290e+00   4.0065e+00   5.4213e+00   4.5572e+00   6.6364e+00   3.9960e+01   4.2606e+01   1.5673e+01 
  2.0272e+00   2.4123e+00   2.6854e+00   4.3914e+00   3.2742e+00   3.6318e+00   3.9127e+00   3.7737e+00   3.4160e+00   2.9500e+00   3.5389e+00   3.9997e+00   3.8034e+00   2.6940e+00   3.3472e+00   1.3489e+01   5.6362e+01   4.2918e+01   1.4269e+01 

Na Density Error (cm^(-3))
  3.4779e-01   3.9366e-01   5.2555e-01   4.1765e-01   2.9139e-01   2.6971e-01   3.1370e-01   2.8723e-01   3.1636e-01   3.4594e-01   3.5813e-01   3.6844e-01   4.1079e-01   4.0409e-01   3.4318e-01   2.0824e+00   6.8515e+00   7.8349e+00   2.4810e+00 
  4.3771e-01   3.0295e-01   3.6383e-01   4.2292e-01   3.0414e-01   2.8380e-01   3.3682e-01   3.8395e-01   3.4500e-01   2.8552e-01   3.4912e-01   3.4214e-01   4.9274e-01   4.1555e-01   4.9328e-01   5.2664e+00   7.1235e+00   6.6519e+00   2.4835e+00 
  3.6631e-01   3.8290e-01   4.9280e-01   3.7639e-01   3.6795e-01   3.2090e-01   3.1060e-01   4.2219e-01   3.8724e-01   2.8366e-01   3.3507e-01   3.2868e-01   3.6495e-01   3.9874e-01   4.5981e-01   3.3341e+00   6.2832e+00   5.7969e+00   2.0575e+00 
  3.4648e-01   3.9734e-01   3.4295e-01   3.2987e-01   3.4813e-01   2.8307e-01   3.0558e-01   3.8930e-01   4.1856e-01   3.5842e-01   3.8197e-01   3.7002e-01   3.4898e-01   3.9059e-01   3.9311e-01   1.5821e+00   6.4313e+00   5.3051e+00   1.8627e+00 
  3.5076e-01   3.1684e-01   3.4879e-01   2.8763e-01   3.2958e-01   3.0737e-01   3.2695e-01   3.1957e-01   3.5419e-01   3.3415e-01   3.6318e-01   4.3028e-01   4.3692e-01   4.9817e-01   4.5519e-01   1.5092e+00   6.0445e+00   6.0286e+00   2.3286e+00 
