ALO Lidar Data on 20190701

UT (hour) for each column
  23.4000   23.5000   23.6000   23.7000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
   185.54    183.93    184.92    184.18 
   184.22    183.29    182.01    181.09 
   181.51    180.80    180.82    178.66 
   177.58    177.27    177.70    177.01 
   176.13    175.27    174.29    173.88 
   174.96    172.31    172.60    171.98 
   171.57    168.99    169.69    170.54 
   169.03    166.21    167.56    168.08 
   168.26    164.96    166.94    165.34 
   168.26    166.93    165.52    163.51 
   168.31    167.50    163.05    162.01 
   170.33    167.78    164.19    164.73 
   172.83    169.82    168.07    167.29 
   171.46    169.78    167.40    166.46 
   168.71    167.38    165.58    164.93 
   168.01    165.48    165.70    164.77 
   168.47    165.77    165.70    164.47 
   168.68    166.31    166.71    165.20 
   168.11    167.44    167.68    167.09 
   165.20    166.55    165.86    166.23 
   164.24    163.26    163.62    163.61 
   162.22    161.75    161.17    159.12 
   157.55    156.91    156.81    155.15 
   154.99    154.03    153.27    152.52 
   153.51    151.51    150.85    151.49 
   150.68    149.75    149.08    149.74 
   150.00    150.07    147.31    146.17 
   150.01    149.07    144.99    144.98 
   150.49    149.46    146.93    146.59 
   150.35    151.35    150.09    153.30 
   152.93    155.00    154.95    155.82 
   156.86    154.31    154.88    157.60 
   154.04    150.37    151.24    155.87 
   150.00    149.73    149.03    149.76 
   145.39    149.35    147.37    145.56 
   145.92    147.98    144.54    139.75 
   146.82    144.00    139.42    140.15 
   148.49    149.98    141.19    143.62 
   144.44    148.25    142.17    137.77 
   151.72    142.69    136.98    133.72 
   146.08    134.60    131.72    142.22 
   136.45    143.94    142.38    135.89 
   150.43    155.93    142.55    133.78 
   154.23    147.77    137.05    138.43 
   151.64    143.05    140.24    161.17 
   134.31    137.96    152.06    166.82 
  -999.00   -999.00    153.30    147.38 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 

Temperature Error (K)
     8.39      8.79      7.11      7.49 
     6.36      6.37      5.98      6.03 
     4.90      5.20      5.17      5.54 
     3.67      4.04      4.09      4.73 
     3.25      3.46      3.24      3.48 
     3.17      3.33      3.00      2.88 
     3.24      3.20      2.94      2.81 
     3.25      3.19      2.97      2.83 
     3.16      3.23      3.02      2.80 
     3.08      3.24      2.98      2.87 
     3.04      3.21      2.90      2.83 
     3.01      3.11      2.88      2.74 
     2.93      3.04      2.81      2.67 
     2.93      3.01      2.74      2.59 
     2.95      2.92      2.74      2.57 
     2.90      2.89      2.68      2.58 
     2.86      2.83      2.65      2.55 
     2.88      2.82      2.66      2.50 
     2.85      2.95      2.69      2.47 
     2.79      2.99      2.67      2.46 
     2.73      2.94      2.64      2.49 
     2.59      2.86      2.63      2.46 
     2.43      2.66      2.42      2.33 
     2.38      2.43      2.24      2.18 
     2.46      2.41      2.29      2.13 
     2.58      2.53      2.38      2.16 
     2.68      2.63      2.48      2.26 
     2.73      2.79      2.58      2.37 
     2.69      2.87      2.60      2.47 
     2.74      2.80      2.63      2.52 
     2.74      2.81      2.66      2.49 
     2.72      2.77      2.62      2.44 
     2.81      2.84      2.61      2.43 
     2.97      3.04      2.72      2.57 
     3.18      3.32      2.92      2.78 
     3.43      3.61      3.13      2.93 
     3.65      3.87      3.29      3.17 
     3.88      4.15      3.72      3.64 
     4.13      4.64      4.19      4.31 
     4.78      5.48      4.88      4.93 
     6.15      6.60      5.65      5.86 
     7.09      7.08      6.31      6.30 
     7.27      7.29      6.73      6.22 
     7.21      8.09      7.04      6.40 
     7.73      8.70      7.50      6.50 
     8.70      9.36      7.74      7.27 
    10.06     11.22      8.56      8.87 
    10.67     11.92      9.85      9.03 
    13.33     12.37     10.19      9.50 
    13.41     13.23     18.94     12.89 
    12.65     15.70     21.33     12.88 
    16.10     18.42     15.50     13.45 
    18.78     18.31     15.97     16.67 
    20.56     20.70     19.72     27.71 
    30.17     24.62     29.25     36.94 
    66.06     51.26     42.57     46.94 
    56.20     96.22    119.29    252.07 
    85.15    103.07    214.59    349.60 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00    251.49    251.49 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00    264.22    264.22 
  -999.00   -999.00   -999.00   -999.00 

