ALO Lidar Data on 20190905

UT (hour) for each column
  -0.2000   -0.1000    0.0000    0.1000    0.2000    0.3000    0.4000    0.5000    0.6000    0.7000    0.8000    0.9000    1.0000    1.1000    1.2000    1.3000    1.4000    1.5000    1.6000    1.7000    1.8000    1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  5.3906e+00   7.8957e+00   5.7454e+00   4.2793e+00   3.0731e+00   3.1586e+00   3.5077e+00   3.7625e+00   3.3852e+00   3.7051e+00   5.6145e+00   5.5403e+00   7.7015e+00  -9.9900e+02   5.6956e+00   5.2688e+00   6.0594e+00   6.9996e+00   7.5819e+00   8.4916e+00   8.9834e+00   8.9991e+00   1.0070e+01   1.5868e+01   4.2858e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.2270e+01   1.2270e+01   1.2270e+01  -9.9900e+02  -9.9900e+02   9.4899e+00   8.9248e+00  -9.9900e+02   5.6091e+00   3.8125e+00   3.9634e+00   4.1731e+00   4.3240e+00   5.1063e+00   7.4237e+00   1.0169e+01   1.4816e+01   2.5789e+01  -9.9900e+02   6.0891e+01 
  4.4252e+00   6.6855e+00   4.6386e+00   3.4152e+00   2.6224e+00   2.7509e+00   3.0466e+00   3.1378e+00   2.8659e+00   3.2250e+00   4.8933e+00   4.8094e+00   6.6844e+00  -9.9900e+02   5.4326e+00   4.9385e+00   5.6450e+00   6.5056e+00   6.9945e+00   7.6859e+00   8.2995e+00   8.1973e+00   9.3922e+00   1.4131e+01   3.6643e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.1155e+01   1.1155e+01   1.1155e+01  -9.9900e+02  -9.9900e+02   7.8573e+00   7.1266e+00  -9.9900e+02   5.0173e+00   3.5054e+00   3.7410e+00   3.9069e+00   4.4578e+00   5.1858e+00   7.8155e+00   9.9210e+00   1.5711e+01   3.1876e+01  -9.9900e+02   5.8305e+01 
  3.6347e+00   5.3693e+00   4.0848e+00   3.0344e+00   2.2536e+00   2.4572e+00   2.6738e+00   2.5988e+00   2.4618e+00   2.9372e+00   4.4044e+00   4.1797e+00   5.7541e+00  -9.9900e+02   5.0205e+00   4.5448e+00   5.2345e+00   6.0140e+00   6.5485e+00   7.0590e+00   7.3910e+00   7.5093e+00   8.1412e+00   1.2723e+01   3.3536e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   9.8912e+00   9.8912e+00   9.8912e+00  -9.9900e+02  -9.9900e+02   7.1919e+00   6.1561e+00  -9.9900e+02   4.3712e+00   3.1551e+00   3.3629e+00   3.6379e+00   4.2127e+00   5.3259e+00   7.7387e+00   9.6280e+00   1.6745e+01   3.8332e+01  -9.9900e+02   5.3186e+01 
  3.0372e+00   4.2421e+00   3.3786e+00   2.6608e+00   2.0870e+00   2.2261e+00   2.3152e+00   2.1639e+00   2.2556e+00   2.5699e+00   3.9586e+00   3.7848e+00   4.9942e+00  -9.9900e+02   4.4914e+00   3.9918e+00   4.6544e+00   5.3631e+00   5.7761e+00   6.3477e+00   6.6024e+00   6.8249e+00   7.3084e+00   1.1036e+01   2.5963e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   8.1171e+00   8.1171e+00   8.1171e+00  -9.9900e+02  -9.9900e+02   5.4397e+00   4.7393e+00  -9.9900e+02   4.0721e+00   2.9773e+00   3.0082e+00   3.2443e+00   4.1849e+00   5.4953e+00   6.8236e+00   8.8685e+00   1.4884e+01   3.4269e+01  -9.9900e+02   4.4251e+01 
  2.5007e+00   3.3253e+00   2.9258e+00   2.4681e+00   1.8951e+00   2.0142e+00   1.9817e+00   1.9823e+00   1.9516e+00   2.3157e+00   3.4263e+00   3.2392e+00   4.3039e+00  -9.9900e+02   3.9358e+00   3.5874e+00   3.9682e+00   4.5962e+00   4.9559e+00   5.3924e+00   5.4214e+00   5.4275e+00   6.0108e+00   8.9824e+00   1.9175e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   7.0144e+00   7.0144e+00   7.0144e+00  -9.9900e+02  -9.9900e+02   5.7002e+00   4.6942e+00  -9.9900e+02   3.6734e+00   2.7184e+00   2.9197e+00   2.9916e+00   3.7296e+00   4.9337e+00   5.8188e+00   8.0280e+00   1.2569e+01   2.7478e+01  -9.9900e+02   3.9635e+01 
  2.1862e+00   2.8319e+00   2.6074e+00   2.2554e+00   1.6949e+00   1.8201e+00   1.7458e+00   1.7219e+00   1.7403e+00   2.0993e+00   3.0215e+00   2.8443e+00   3.8572e+00  -9.9900e+02   3.1662e+00   2.9233e+00   3.1872e+00   3.7155e+00   4.0839e+00   4.0684e+00   4.1217e+00   4.0597e+00   4.7456e+00   7.2743e+00   1.5772e+01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   6.2457e+00   6.2457e+00   6.2457e+00  -9.9900e+02  -9.9900e+02   5.5795e+00   4.4824e+00  -9.9900e+02   3.4274e+00   2.4603e+00   2.4833e+00   2.6511e+00   3.2692e+00   3.8727e+00   4.8237e+00   6.8125e+00   1.0799e+01   2.2858e+01  -9.9900e+02   3.6362e+01 
  2.1272e+00   2.7620e+00   2.6365e+00   2.1813e+00   1.5902e+00   1.6283e+00   1.5130e+00   1.4515e+00   1.5186e+00   1.8398e+00   2.8565e+00   2.5669e+00   3.3920e+00  -9.9900e+02   2.6599e+00   2.2973e+00   2.3793e+00   2.7827e+00   3.1649e+00   3.1915e+00   3.2885e+00   3.4447e+00   4.0941e+00   5.2557e+00   8.9218e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   5.5313e+00   5.5313e+00   5.5313e+00  -9.9900e+02  -9.9900e+02   4.3327e+00   3.6004e+00  -9.9900e+02   3.1213e+00   2.2018e+00   2.2742e+00   2.5213e+00   3.0039e+00   3.0219e+00   3.9825e+00   5.8016e+00   8.9718e+00   1.7948e+01  -9.9900e+02   3.1381e+01 
  1.7750e+00   2.3923e+00   2.3508e+00   1.9448e+00   1.4166e+00   1.4363e+00   1.3556e+00   1.2650e+00   1.3385e+00   1.5664e+00   2.5401e+00   2.2075e+00   2.9963e+00  -9.9900e+02   2.5556e+00   1.8691e+00   1.8403e+00   2.2554e+00   2.6685e+00   2.6903e+00   2.4622e+00   2.8937e+00   3.2656e+00   4.0311e+00   6.1958e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   4.8437e+00   4.8437e+00   4.8437e+00  -9.9900e+02  -9.9900e+02   3.4725e+00   2.9958e+00  -9.9900e+02   2.7516e+00   1.8948e+00   1.9833e+00   2.1946e+00   2.4995e+00   2.5896e+00   3.2469e+00   4.5844e+00   6.8620e+00   1.2983e+01  -9.9900e+02   2.9327e+01 
  1.5244e+00   1.9914e+00   2.1046e+00   1.7022e+00   1.1366e+00   1.2295e+00   1.1152e+00   1.0737e+00   1.0863e+00   1.2905e+00   2.0860e+00   1.8963e+00   2.6145e+00  -9.9900e+02   1.8374e+00   1.5144e+00   1.4988e+00   1.7456e+00   1.9833e+00   2.1328e+00   1.8662e+00   2.2768e+00   2.4592e+00   4.0472e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   4.5214e+00   4.5214e+00   4.5214e+00  -9.9900e+02  -9.9900e+02   3.4434e+00   2.8883e+00  -9.9900e+02   2.4499e+00   1.7965e+00   1.8998e+00   1.9621e+00   2.1283e+00   2.1753e+00   2.6179e+00   3.2975e+00   4.9392e+00   9.9118e+00  -9.9900e+02   2.9178e+01 
  1.3316e+00   1.7166e+00   1.6879e+00   1.4224e+00   1.0736e+00   1.0783e+00   9.5388e-01   9.7717e-01   9.6713e-01   1.0535e+00   1.5023e+00   1.4739e+00   1.9690e+00  -9.9900e+02   1.3033e+00   1.1955e+00   1.2657e+00   1.5984e+00   1.5702e+00   1.5088e+00   1.5777e+00   1.7624e+00   2.1944e+00   3.6816e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   4.1246e+00   4.1246e+00   4.1246e+00  -9.9900e+02  -9.9900e+02   2.7175e+00   2.3654e+00  -9.9900e+02   2.3138e+00   1.6825e+00   1.7437e+00   1.7982e+00   2.0159e+00   2.0460e+00   2.1926e+00   2.4904e+00   3.9276e+00   8.5665e+00  -9.9900e+02   2.3661e+01 
  1.2076e+00   1.9157e+00   1.9538e+00   1.5170e+00   8.9337e-01   9.4241e-01   9.0064e-01   8.2043e-01   8.6799e-01   9.0785e-01   1.0027e+00   1.1848e+00   1.5294e+00  -9.9900e+02   1.5495e+00   1.0520e+00   1.0992e+00   1.4126e+00   1.6101e+00   1.7168e+00   2.0057e+00   1.6690e+00   2.5504e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.6942e+00   3.6942e+00   3.6942e+00  -9.9900e+02  -9.9900e+02   2.3483e+00   2.3483e+00  -9.9900e+02   1.9992e+00   1.5502e+00   1.5265e+00   1.6593e+00   1.7838e+00   1.8057e+00   2.0389e+00   2.4009e+00   3.5197e+00   7.8702e+00  -9.9900e+02   2.1116e+01 
  9.6301e-01   1.7012e+00   1.4976e+00   1.1827e+00   7.3085e-01   8.3990e-01   8.4206e-01   7.5817e-01   8.4581e-01   9.9796e-01   9.5521e-01   1.3888e+00   1.6351e+00  -9.9900e+02   1.4335e+00   9.9571e-01   1.1763e+00   1.4555e+00   1.8113e+00   1.8437e+00   2.4916e+00   1.6535e+00   2.1367e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.5744e+00   3.5744e+00   3.5744e+00  -9.9900e+02  -9.9900e+02   2.3390e+00   2.3390e+00  -9.9900e+02   1.9246e+00   1.3225e+00   1.3677e+00   1.4320e+00   1.6938e+00   1.7876e+00   2.0627e+00   2.3707e+00   3.7192e+00   8.2076e+00  -9.9900e+02   1.9650e+01 
  8.5277e-01   1.4956e+00   1.1034e+00   9.6181e-01   7.4886e-01   7.6042e-01   7.0779e-01   6.3578e-01   7.4226e-01   1.1078e+00   1.2429e+00   1.6177e+00   1.8900e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   6.2080e+00   3.5040e+00   1.6250e+00   1.6760e+00   2.3364e+00   3.2822e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.2056e+00   3.2056e+00   3.2056e+00  -9.9900e+02  -9.9900e+02   2.3473e+00   2.3473e+00  -9.9900e+02   1.7250e+00   1.1837e+00   1.2853e+00   1.4294e+00   1.6144e+00   1.7085e+00   1.8287e+00   2.0696e+00   3.4861e+00   6.4612e+00  -9.9900e+02   1.8210e+01 
  8.1691e-01   1.3019e+00   1.5221e+00   1.8065e+00   7.7487e-01   7.7805e-01   8.2217e-01   6.9374e-01   7.6162e-01   8.4987e-01   7.8093e-01   1.2825e+00   1.6027e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.5811e+00   2.5811e+00   2.5811e+00   2.5929e+00   2.5929e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.7000e+00   2.7000e+00   2.7000e+00  -9.9900e+02  -9.9900e+02   2.0221e+00   2.0221e+00  -9.9900e+02   1.7108e+00   1.1082e+00   1.1148e+00   1.1802e+00   1.5134e+00   1.6971e+00   1.7232e+00   2.0340e+00   3.3409e+00   6.3964e+00  -9.9900e+02   1.6354e+01 
  7.4981e-01   1.0928e+00   1.0928e+00  -9.9900e+02   7.1072e-01   7.1072e-01   9.4247e-01   7.3252e-01   7.1738e-01   7.5838e-01   5.8002e-01   8.5762e-01   9.8022e-01  -9.9900e+02   1.5322e+00   1.5322e+00   1.5322e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.8551e+00   1.8551e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.5728e+00   2.5728e+00   2.5728e+00  -9.9900e+02  -9.9900e+02   1.9126e+00   1.9126e+00  -9.9900e+02   1.4603e+00   1.0420e+00   1.2490e+00   1.1452e+00   1.3663e+00   1.5810e+00   1.6269e+00   1.9134e+00   3.3037e+00   7.6979e+00  -9.9900e+02   1.8605e+01 
  1.5061e+00  -9.9900e+02   1.7783e+00   1.7783e+00   6.8512e-01   6.8512e-01   9.0149e-01   6.5261e-01   7.8616e-01  -9.9900e+02   1.0940e+00   1.0940e+00   1.0940e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.3972e+00   1.3972e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.5613e+00   2.5613e+00   2.5613e+00  -9.9900e+02  -9.9900e+02   1.8450e+00   1.8450e+00  -9.9900e+02   1.3484e+00   1.0850e+00   1.0258e+00   1.1105e+00   1.3067e+00   1.5978e+00   1.6764e+00   1.7607e+00   3.9281e+00   7.9362e+00  -9.9900e+02   1.7421e+01 
 -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.1635e+00   7.4748e-01   7.2084e-01   1.4165e+00   1.9202e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.7926e+00   2.7926e+00   2.7926e+00  -9.9900e+02  -9.9900e+02   2.4652e+00   2.4652e+00  -9.9900e+02   1.3423e+00   9.7932e-01   1.0356e+00   1.2605e+00   1.3076e+00   1.5285e+00   1.6303e+00   1.6830e+00   3.4495e+00   6.7070e+00  -9.9900e+02   1.6402e+01 
 -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.1737e+00   7.4149e-01   5.1530e-01   7.5954e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.0673e+00   2.0673e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.2400e+00   2.2400e+00   2.2400e+00  -9.9900e+02  -9.9900e+02   2.2572e+00   2.2572e+00  -9.9900e+02   1.3897e+00   1.1921e+00   1.1147e+00   1.0070e+00   1.3930e+00   1.3722e+00   1.5746e+00   1.7752e+00   3.1232e+00   7.1846e+00  -9.9900e+02   1.6758e+01 
  9.4182e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.2726e+00   1.0521e+00   8.7531e-01   5.8944e-01   6.9017e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.1839e+00   2.1839e+00   2.1839e+00  -9.9900e+02  -9.9900e+02   1.6255e+00   1.6255e+00  -9.9900e+02   1.4891e+00   1.0052e+00   9.7461e-01   1.1257e+00   1.2995e+00   1.5792e+00   1.8034e+00   2.1226e+00   3.2199e+00   6.2244e+00  -9.9900e+02  -9.9900e+02 
  1.3186e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   5.5466e-01   5.5466e-01   5.5466e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.7263e+00   1.7263e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.6176e+00   1.6176e+00  -9.9900e+02   1.2243e+00   9.4353e-01   9.2771e-01   1.2453e+00   1.2901e+00   1.3904e+00   1.5398e+00   2.1138e+00   2.4973e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02 
 -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   7.6893e-01   7.6893e-01   7.6893e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.5546e+00   1.5546e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.1947e+00   8.2118e-01   8.4794e-01   1.1111e+00   1.2476e+00   1.4993e+00   1.4792e+00   1.7207e+00   2.0957e+00  -9.9900e+02  -9.9900e+02   1.4021e+01 
 -9.9900e+02  -9.9900e+02  -9.9900e+02   1.2813e+00   1.2813e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.4245e+00   1.4245e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.6388e+00   2.6388e+00   2.6388e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.4072e+00   1.0920e+00   8.9294e-01   1.2364e+00   1.4174e+00   1.3634e+00   1.5029e+00   1.4737e+00   1.8831e+00  -9.9900e+02  -9.9900e+02   1.1683e+01 
  1.0802e+00  -9.9900e+02  -9.9900e+02   1.9205e+00   1.9205e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.4071e+00   1.4071e+00   1.4071e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.2764e+00   7.8120e-01   8.8322e-01   1.1306e+00   1.2067e+00   1.5216e+00   1.5492e+00   1.3769e+00   1.9320e+00  -9.9900e+02  -9.9900e+02   9.9363e+00 
 -9.9900e+02  -9.9900e+02  -9.9900e+02   1.2417e+00   7.3999e-01   8.6995e-01  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.4957e+00   1.4957e+00   1.4957e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.3173e+00   8.9594e-01   8.2943e-01   1.0029e+00   1.0789e+00   1.2873e+00   1.3333e+00   1.0186e+00   1.5863e+00  -9.9900e+02  -9.9900e+02   1.0681e+01 
 -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.4226e+00   1.4226e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.1306e+00   1.0125e+00   8.7700e-01   1.1280e+00   1.0421e+00   1.2082e+00   1.3327e+00   9.7663e-01   1.1565e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02 
 -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   1.4104e+00   9.9453e-01   1.9606e+00  -9.9900e+02   2.3452e+00   1.4260e+00   1.0181e+00   1.2937e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02 
 -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   8.4338e-01   9.0041e-01   1.2382e+00   2.1396e+00  -9.9900e+02   1.9911e+00   1.4109e+00   1.2915e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02 
 -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   6.8599e-01   7.6840e-01   9.5520e-01   1.5196e+00   1.7522e+00   1.7522e+00   1.7522e+00  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02 

Temperature (K)
