ALO Lidar Data on 20190627

UT (hour) for each column
   1.9000    2.0000    2.1000    2.2000    2.3000    2.4000    2.5000    2.6000    2.7000    2.8000    2.9000    3.0000    3.1000    3.2000    3.3000    3.4000    3.5000    3.6000    3.7000    3.8000    3.9000    4.0000    4.1000    4.2000    4.3000    4.4000    4.5000    4.6000    4.7000    4.8000    4.9000    5.0000    5.1000    5.2000    5.3000    5.4000    5.5000    5.6000    5.7000    5.8000    5.9000    6.0000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
  5.4366e+02   7.3803e+02   8.4094e+02   6.0958e+02   1.4930e+03   2.1529e+03   2.0710e+03   2.6298e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.6096e+03   2.8545e+03   2.2096e+03   2.2972e+03   2.1940e+03   2.2567e+03   2.1984e+03   1.7044e+03   2.3375e+03   3.0912e+03   3.8260e+03   3.9014e+03   3.7140e+03   3.9209e+03   4.2024e+03   4.1541e+03   3.1232e+03   1.5237e+03   2.6597e+03   3.2101e+03   3.4061e+03   3.6459e+03   2.6086e+03   2.8245e+03   3.6493e+03 
  5.3271e+02   7.4526e+02   8.2804e+02   5.8689e+02   1.4635e+03   2.0920e+03   1.9687e+03   2.4841e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.4137e+03   2.7181e+03   2.0966e+03   2.1786e+03   2.0739e+03   2.1257e+03   2.0812e+03   1.6244e+03   2.2364e+03   2.9488e+03   3.6324e+03   3.6785e+03   3.5100e+03   3.7260e+03   3.9957e+03   3.9551e+03   2.9743e+03   1.4719e+03   2.5620e+03   3.0539e+03   3.2738e+03   3.4640e+03   2.4878e+03   2.6529e+03   3.4440e+03 
  5.0780e+02   7.0617e+02   7.9449e+02   5.6485e+02   1.4007e+03   2.0450e+03   1.9168e+03   2.3921e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.3015e+03   2.6542e+03   2.0460e+03   2.0769e+03   1.9529e+03   1.9944e+03   1.9805e+03   1.5764e+03   2.1410e+03   2.8000e+03   3.4166e+03   3.4865e+03   3.3315e+03   3.5348e+03   3.7996e+03   3.7429e+03   2.7863e+03   1.4048e+03   2.4289e+03   2.8441e+03   3.0584e+03   3.2401e+03   2.3574e+03   2.5791e+03   3.2660e+03 
  4.8045e+02   6.6394e+02   7.8109e+02   5.6355e+02   1.3543e+03   1.9843e+03   1.8684e+03   2.3652e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   3.1085e+03   2.5109e+03   1.9568e+03   1.9587e+03   1.8498e+03   1.8713e+03   1.8579e+03   1.4803e+03   2.0296e+03   2.6512e+03   3.2245e+03   3.3542e+03   3.2496e+03   3.3807e+03   3.6068e+03   3.5505e+03   2.6467e+03   1.3140e+03   2.2667e+03   2.6622e+03   2.8793e+03   3.1108e+03   2.3206e+03   2.4898e+03   3.1014e+03 
  4.6958e+02   6.1828e+02   7.2423e+02   5.4768e+02   1.2955e+03   1.8507e+03   1.7333e+03   2.2207e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.9563e+03   2.3705e+03   1.8450e+03   1.8641e+03   1.7849e+03   1.7784e+03   1.7381e+03   1.3974e+03   1.9431e+03   2.5697e+03   3.1641e+03   3.3685e+03   3.3495e+03   3.3304e+03   3.4249e+03   3.4140e+03   2.5786e+03   1.2354e+03   2.0801e+03   2.5018e+03   2.7599e+03   3.1660e+03   2.4453e+03   2.4650e+03   3.0287e+03 
  4.6070e+02   6.0142e+02   6.6274e+02   5.3796e+02   1.2198e+03   1.7415e+03   1.6594e+03   2.1056e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.8046e+03   2.2449e+03   1.7456e+03   1.7991e+03   1.6924e+03   1.6656e+03   1.6583e+03   1.4959e+03   2.0325e+03   2.7319e+03   3.3350e+03   3.5813e+03   3.6044e+03   3.5078e+03   3.3789e+03   3.4264e+03   2.6033e+03   1.1866e+03   1.9384e+03   2.3757e+03   2.8142e+03   3.3395e+03   2.5556e+03   2.4543e+03   3.0641e+03 
  4.4567e+02   6.1021e+02   6.6886e+02   5.2680e+02   1.1347e+03   1.6241e+03   1.5476e+03   1.9788e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.6557e+03   2.1201e+03   1.6478e+03   1.6955e+03   1.5909e+03   1.6118e+03   1.7043e+03   1.7424e+03   2.2358e+03   3.0018e+03   3.7122e+03   3.8777e+03   3.7968e+03   3.7183e+03   3.4242e+03   3.4363e+03   2.6078e+03   1.1336e+03   1.8830e+03   2.4303e+03   2.9852e+03   3.4660e+03   2.5468e+03   2.3491e+03   3.1158e+03 
  4.3842e+02   5.9570e+02   6.6931e+02   5.1022e+02   1.0957e+03   1.5414e+03   1.4645e+03   1.8757e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.5519e+03   2.0231e+03   1.5485e+03   1.6056e+03   1.5957e+03   2.0242e+03   2.3340e+03   1.9911e+03   2.4402e+03   3.1757e+03   3.9246e+03   3.9797e+03   3.7761e+03   3.8512e+03   3.6112e+03   3.4267e+03   2.6201e+03   1.1374e+03   1.9383e+03   2.7188e+03   3.2343e+03   3.5564e+03   2.5936e+03   2.3026e+03   3.1948e+03 
  4.4436e+02   6.1468e+02   6.3323e+02   4.6675e+02   1.0814e+03   1.5640e+03   1.4454e+03   1.7706e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.4615e+03   1.9282e+03   1.4479e+03   1.5715e+03   2.0045e+03   2.7202e+03   2.7859e+03   2.0167e+03   2.5709e+03   3.2266e+03   3.8541e+03   4.0461e+03   4.0399e+03   4.3304e+03   4.2528e+03   3.9268e+03   2.9684e+03   1.2168e+03   2.2737e+03   3.1213e+03   3.6744e+03   4.0015e+03   2.8190e+03   2.6966e+03   3.8599e+03 
  4.7193e+02   6.9837e+02   6.4557e+02   4.6591e+02   1.2053e+03   1.7590e+03   1.5547e+03   1.8635e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   2.8298e+03   2.1018e+03   1.4431e+03   1.8330e+03   2.6990e+03   2.9408e+03   2.6470e+03   1.9431e+03   2.4721e+03   3.2019e+03   4.0707e+03   4.6069e+03   5.1110e+03   5.1175e+03   4.9591e+03   4.7105e+03   3.4509e+03   1.4372e+03   3.0892e+03   4.0139e+03   4.5692e+03   4.9421e+03   3.4395e+03   3.7055e+03   5.3397e+03 
  5.0875e+02   7.5616e+02   7.5290e+02   5.2471e+02   1.4463e+03   2.2931e+03   2.0229e+03   2.3620e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   4.0588e+03   3.1529e+03   2.5475e+03   2.9670e+03   2.9616e+03   2.6818e+03   2.5391e+03   2.1158e+03   2.7542e+03   3.7529e+03   5.2284e+03   5.8845e+03   6.0924e+03   5.4660e+03   5.1452e+03   5.2284e+03   3.9291e+03   1.8444e+03   4.1255e+03   5.2383e+03   5.9404e+03   5.9942e+03   3.9823e+03   4.4439e+03   6.0504e+03 
  5.6518e+02   7.7982e+02   8.0789e+02   6.1270e+02   1.8564e+03   3.1380e+03   2.7347e+03   3.2007e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   6.9159e+03   5.2274e+03   3.5327e+03   3.4018e+03   2.8136e+03   2.7085e+03   2.7980e+03   2.3482e+03   3.2871e+03   4.5409e+03   6.4155e+03   7.0072e+03   6.5761e+03   5.8794e+03   6.1992e+03   6.3231e+03   4.9869e+03   2.3743e+03   4.5568e+03   5.5503e+03   6.0139e+03   6.0715e+03   4.2817e+03   4.7716e+03   5.9326e+03 
  6.2638e+02   8.3642e+02   9.0827e+02   7.3875e+02   2.4007e+03   3.7946e+03   3.1325e+03   3.7020e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   7.3717e+03   5.4159e+03   3.2938e+03   3.1089e+03   2.8587e+03   2.9373e+03   2.9881e+03   2.4291e+03   3.5962e+03   4.9684e+03   6.5185e+03   6.9449e+03   6.1572e+03   6.2289e+03   6.9893e+03   6.8506e+03   4.9129e+03   2.4027e+03   4.1982e+03   4.9767e+03   5.2576e+03   5.5941e+03   4.0758e+03   4.4039e+03   5.3131e+03 
  7.0258e+02   9.4268e+02   1.0440e+03   8.4724e+02   2.8269e+03   4.0265e+03   3.5941e+03   4.7345e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   5.7148e+03   4.2739e+03   2.9125e+03   2.9981e+03   2.8820e+03   2.9155e+03   2.9028e+03   2.2982e+03   3.2047e+03   4.4850e+03   5.1094e+03   5.4379e+03   5.1235e+03   5.6673e+03   6.0821e+03   5.8688e+03   4.1379e+03   2.0689e+03   3.5489e+03   4.1389e+03   4.3233e+03   4.6639e+03   3.4241e+03   3.7109e+03   4.5687e+03 
  7.7311e+02   1.0394e+03   1.1416e+03   9.7383e+02   3.3685e+03   4.7994e+03   4.8314e+03   6.7911e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   4.8574e+03   3.7309e+03   2.7491e+03   2.8323e+03   2.7045e+03   2.7647e+03   2.5936e+03   1.8374e+03   2.4520e+03   3.3119e+03   3.5321e+03   3.7639e+03   3.8082e+03   4.4338e+03   4.4662e+03   4.3122e+03   3.0951e+03   1.6199e+03   2.8092e+03   3.4388e+03   3.7258e+03   3.9445e+03   2.8820e+03   3.1430e+03   4.0289e+03 
  7.9502e+02   1.1162e+03   1.2902e+03   1.1358e+03   3.9749e+03   5.8619e+03   5.6390e+03   7.5733e+03  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02  -9.9900e+02   4.2877e+03   3.3186e+03   2.4783e+03   2.5428e+03   2.2935e+03   2.1622e+03   1.9106e+03   1.2810e+03   1.7399e+03   2.2811e+03   2.5241e+03   2.7760e+03   2.7946e+03   3.3014e+03   3.3916e+03   3.2311e+03   2.4159e+03   1.3293e+03   2.3218e+03   2.8392e+03   3.1909e+03   3.3525e+03   2.4377e+03   2.6915e+03   3.5337e+03 
